annee;date;arbre;cultivar;bloc;taille;nbfruit;masse
2018/2019;31/12/2018;D17;cogshall;bloc2;bordure;38;13555
2018/2019;01/01/2019;D17;cogshall;bloc2;bordure;3;867
2018/2019;03/01/2019;D17;cogshall;bloc2;bordure;30;9900
2018/2019;07/01/2019;D17;cogshall;bloc2;bordure;36;13010
2018/2019;09/01/2019;D17;cogshall;bloc2;bordure;14;4270
2018/2019;11/01/2019;D17;cogshall;bloc2;bordure;26;9900
2018/2019;14/01/2019;D17;cogshall;bloc2;bordure;21;7410
2018/2019;17/01/2019;D17;cogshall;bloc2;bordure;26;9900
2018/2019;21/01/2019;D17;cogshall;bloc2;bordure;21;8140
2018/2019;24/01/2019;D17;cogshall;bloc2;bordure;12;5270
2018/2019;03/12/2018;D17;cogshall;bloc2;bordure;8;1888,67
2018/2019;20/12/2018;D17;cogshall;bloc2;bordure;5;1300,49
2018/2019;08/01/2019;D17;cogshall;bloc2;bordure;1;311,07
2018/2019;23/01/2019;D17;cogshall;bloc2;bordure;1;201,16
2018/2019;07/12/2018;D2;cogshall;bloc2;tem;1;313,4
2018/2019;10/12/2018;D2;cogshall;bloc2;tem;1;306
2018/2019;17/12/2018;D2;cogshall;bloc2;tem;3;1311,7
2018/2019;19/12/2018;D2;cogshall;bloc2;tem;1;455,7
2018/2019;21/12/2018;D2;cogshall;bloc2;tem;4;1519,9
2018/2019;24/12/2018;D2;cogshall;bloc2;tem;3;1332,8
2018/2019;27/12/2018;D2;cogshall;bloc2;tem;4;1997,1
2018/2019;31/12/2018;D2;cogshall;bloc2;tem;12;5586,9
2018/2019;03/01/2019;D2;cogshall;bloc2;tem;12;5484
2018/2019;07/01/2019;D2;cogshall;bloc2;tem;10;4536,5
2018/2019;10/01/2019;D2;cogshall;bloc2;tem;10;4523,8
2018/2019;14/01/2019;D2;cogshall;bloc2;tem;14;5823,6
2018/2019;17/01/2019;D2;cogshall;bloc2;tem;5;2121,6
2018/2019;21/01/2019;D2;cogshall;bloc2;tem;12;5661,9
2018/2019;24/01/2019;D2;cogshall;bloc2;tem;10;4955,3
2018/2019;28/01/2019;D2;cogshall;bloc2;tem;3;1345,7
2018/2019;31/01/2019;D2;cogshall;bloc2;tem;2;1259,5
2018/2019;04/02/2019;D2;cogshall;bloc2;tem;2;614,5
2018/2019;24/12/2018;D3;cogshall;bloc2;tem;1;407,3
2018/2019;27/12/2018;D3;cogshall;bloc2;tem;2;601,4
2018/2019;31/12/2018;D3;cogshall;bloc2;tem;2;838,9
2018/2019;07/01/2019;D3;cogshall;bloc2;tem;1;448,9
2018/2019;14/01/2019;D3;cogshall;bloc2;tem;5;2214,4
2018/2019;17/01/2019;D3;cogshall;bloc2;tem;3;1782,9
2018/2019;21/01/2019;D3;cogshall;bloc2;tem;7;3438,1
2018/2019;24/01/2019;D3;cogshall;bloc2;tem;1;536,9
2018/2019;28/01/2019;D3;cogshall;bloc2;tem;5;2533,4
