annee;date;arbre;cultivar;nbfruit;masse
2012;31/01/2013;E5;Caro;4;1576,8
2012;04/02/2013;E5;Caro;9;3186,7
2012;07/02/2013;E5;Caro;6;2582,5
2012;11/02/2013;E5;Caro;9;3702,4
2012;14/02/2013;E5;Caro;5;2314,9
2012;18/02/2013;E5;Caro;8;3326,6
2012;21/02/2013;E5;Caro;10;4724,3
2012;25/02/2013;E5;Caro;10;4413,6
2012;28/02/2013;E5;Caro;2;959,7
2012;04/03/2013;E5;Caro;3;1029,8
2012;07/03/2013;E5;Caro;2;865,7
2012;03/12/2012;E9;Caro;1;173,8
2012;10/12/2012;E9;Caro;4;929
2012;13/12/2012;E9;Caro;7;1608,8
2012;17/12/2012;E9;Caro;21;6380
2012;21/12/2012;E9;Caro;12;3158,4
2012;24/12/2012;E9;Caro;1;188,5
2012;27/12/2012;E9;Caro;8;2192,3
2012;04/01/2013;E9;Caro;41;10795
2012;31/12/2012;E9;Caro;12;3293,1
2012;07/01/2013;E9;Caro;6;2359,9
2012;10/01/2013;E9;Caro;9;3136,9
2012;14/01/2013;E9;Caro;9;2539,2
2012;31/01/2013;E9;Caro;6;2464,5
2012;04/02/2013;E9;Caro;9;3553,2
2012;07/02/2013;E9;Caro;6;1982,9
2012;11/02/2013;E9;Caro;4;1491
2012;14/02/2013;E9;Caro;8;2723,6
2012;18/02/2013;E9;Caro;5;2084,9
2012;21/02/2013;E9;Caro;2;617,6
2012;25/02/2013;E9;Caro;18;6944,6
2012;27/02/2013;E9;Caro;3;1369,6
2012;10/12/2012;F3;Caro;1;232,8
2012;04/01/2013;F3;Caro;8;1980
2012;31/12/2012;F3;Caro;11;3283,7
2012;07/01/2013;F3;Caro;5;1603,1
2012;10/01/2013;F3;Caro;16;5879,2
2012;14/01/2013;F3;Caro;3;761
2012;21/01/2013;F3;Caro;2;414,7
2012;28/01/2013;F3;Caro;1;260,3
2012;31/01/2013;F3;Caro;5;2241,8
2012;04/02/2013;F3;Caro;2;498,6
2012;07/02/2013;F3;Caro;9;3528
2012;11/02/2013;F3;Caro;10;4355
2012;14/02/2013;F3;Caro;10;4552,1
2012;18/02/2013;F3;Caro;1;460,2
2012;20/02/2013;F3;Caro;1;676,04
2012;21/02/2013;F3;Caro;13;5381,3
2012;25/02/2013;F3;Caro;10;4292,6
2012;28/02/2013;F3;Caro;5;2567,1
2012;04/03/2013;F3;Caro;4;1685,6
2012;07/03/2013;F3;Caro;4;1880,1
2012;11/03/2013;F3;Caro;1;823,7
2012;10/12/2012;F4;Caro;1;337,4
2012;13/12/2012;F4;Caro;8;2979,1
2012;11/12/2012;F4;Caro;2;652,9
2012;17/12/2012;F4;Caro;7;1885,8
2012;21/12/2012;F4;Caro;5;1576,5
2012;24/12/2012;F4;Caro;8;2271,7
2012;27/12/2012;F4;Caro;3;1067,8
2012;04/12/2012;F4;Caro;35;10430
2012;31/12/2012;F4;Caro;7;5486,5
2012;10/01/2013;F4;Caro;7;2725,8
2012;07/01/2013;F4;Caro;5;1610,3
2012;14/01/2013;F4;Caro;7;2492,4
2012;21/01/2013;F4;Caro;2;627,1
2012;28/01/2013;F4;Caro;2;851,2
2012;31/01/2013;F4;Caro;3;1313
2012;04/02/2013;F4;Caro;2;801,4
2012;07/02/2013;F4;Caro;5;1884,7
2012;11/02/2013;F4;Caro;3;1394,8
2012;14/02/2013;F4;Caro;7;3126,4
2012;18/02/2013;F4;Caro;4;1850,9
2012;21/02/2013;F4;Caro;7;2922,1
2012;25/02/2013;F4;Caro;2;1120,2
2012;27/02/2013;F4;Caro;5;1994,1
2012;04/03/2013;F4;Caro;2;852,4
2012;07/03/2013;F4;Caro;2;1052,9
2012;21/03/2013;F4;Caro;1;508,2
2012;06/12/2012;I14;Caro;1;311,2
2012;13/12/2012;I14;Caro;3;655,7
2012;24/12/2012;I14;Caro;6;1338,6
2012;27/12/2012;I14;Caro;4;1068,7
2012;04/01/2013;I14;Caro;36;10715
2012;31/12/2012;I14;Caro;8;1815,9
2012;07/01/2013;I14;Caro;6;2001
2012;14/01/2013;I14;Caro;4;1117,4
2012;21/01/2013;I14;Caro;2;490,6
2012;28/01/2013;I14;Caro;1;239,5
2012;31/01/2013;I14;Caro;5;2034,3
2012;04/02/2013;I14;Caro;5;2112,9
2012;07/02/2013;I14;Caro;18;7496,5
2012;11/02/2013;I14;Caro;13;5554,7
2012;14/02/2013;I14;Caro;17;7114,5
2012;18/02/2013;I14;Caro;17;7533,6
2012;21/02/2013;I14;Caro;15;6361,6
2012;25/02/2013;I14;Caro;20;9040,3
2012;28/02/2013;I14;Caro;11;4277,7
2012;04/03/2013;I14;Caro;5;2123,4
2012;07/03/2013;I14;Caro;2;586,8
2012;18/03/2013;I14;Caro;1;475
2012;10/12/2012;I6;Caro;5;1309,5
2012;11/12/2012;I6;Caro;1;283,2
2012;17/12/2012;I6;Caro;20;5930,2
2012;21/12/2012;I6;Caro;12;3020,4
2012;24/12/2012;I6;Caro;23;7127,8
2012;27/12/2012;I6;Caro;13;3280
2012;04/01/2013;I6;Caro;30;8680
2012;31/12/2012;I6;Caro;11;2830,4
2012;10/01/2013;I6;Caro;7;2142,8
2012;14/01/2013;I6;Caro;6;1592
2012;21/01/2013;I6;Caro;1;298,6
2012;31/01/2013;I6;Caro;5;2074,4
2012;04/02/2013;I6;Caro;11;4424
2012;07/02/2013;I6;Caro;12;6411,8
2012;11/02/2013;I6;Caro;9;4311,1
2012;18/02/2013;I6;Caro;8;3309,3
2012;21/02/2013;I6;Caro;6;2749,2
2012;25/02/2013;I6;Caro;8;3311,3
2012;28/02/2013;I6;Caro;2;874,5
2012;03/12/2012;J10;Caro;2;221,5
2012;17/12/2012;J10;Caro;8;2669,9
2012;24/12/2012;J10;Caro;10;2368,5
2012;27/12/2012;J10;Caro;11;3567,6
2012;04/01/2013;J10;Caro;34;9360
2012;31/12/2012;J10;Caro;16;3671,2
2012;07/01/2013;J10;Caro;6;1944,3
2012;10/01/2013;J10;Caro;3;846,3
2012;14/01/2013;J10;Caro;8;3075,1
2012;24/01/2013;J10;Caro;4;1085,2
2012;28/01/2013;J10;Caro;3;873,4
2012;31/01/2013;J10;Caro;14;5268,5
2012;04/02/2013;J10;Caro;19;6643
2012;07/02/2013;J10;Caro;7;3189,7
2012;11/02/2013;J10;Caro;9;3706,1
2012;14/02/2013;J10;Caro;5;1822,5
2012;18/02/2013;J10;Caro;4;1337,5
2012;21/02/2013;J10;Caro;7;2838,9
2012;25/02/2013;J10;Caro;7;3169,7
2012;04/03/2013;J10;Caro;3;1273,8
2012;06/05/2013;J10;Caro;1;646,9
2012;03/12/2012;J2;Caro;4;750,3
2012;06/12/2012;J2;Caro;9;2686,5
2012;10/12/2012;J2;Caro;4;1058,3
2012;17/12/2012;J2;Caro;6;1877,5
2012;21/12/2012;J2;Caro;5;1448,2
2012;24/12/2012;J2;Caro;2;515,4
2012;27/12/2012;J2;Caro;7;1996,7
2012;04/01/2013;J2;Caro;34;8370
2012;31/12/2012;J2;Caro;17;3698,5
2012;14/01/2013;J2;Caro;8;1857,9
2012;21/01/2013;J2;Caro;3;871,7
2012;24/01/2013;J2;Caro;1;304,8
2012;28/01/2013;J2;Caro;8;2568,5
2012;31/01/2013;J2;Caro;13;4889,5
2012;04/02/2013;J2;Caro;9;4061,8
2012;07/02/2013;J2;Caro;10;4240
2012;11/02/2013;J2;Caro;6;1882,8
2012;14/02/2013;J2;Caro;7;3204,9
2012;21/02/2013;J2;Caro;1;416,8
2012;04/03/2013;J2;Caro;1;404,1
2012;26/11/2012;B15;Cogshall;1;348,4
2012;03/12/2012;B15;Cogshall;5;836
2012;06/12/2012;B15;Cogshall;4;1049
2012;10/12/2012;B15;Cogshall;8;2614,2
2012;13/12/2012;B15;Cogshall;3;771,4
2012;17/12/2012;B15;Cogshall;12;4089,5
2012;21/12/2012;B15;Cogshall;8;2836,5
2012;24/12/2012;B15;Cogshall;9;3698,1
2012;27/12/2012;B15;Cogshall;9;3631,5
2012;04/01/2013;B15;Cogshall;7;3290
2012;31/12/2012;B15;Cogshall;8;3657,8
2012;07/01/2013;B15;Cogshall;4;1979,3
2012;10/01/2013;B15;Cogshall;3;1060,5
2012;24/01/2013;B15;Cogshall;1;663,4
2012;31/01/2013;B15;Cogshall;19;7900,9
2012;03/12/2012;B3;Cogshall;1;311,1
2012;06/12/2012;B3;Cogshall;4;1313,9
2012;13/12/2012;B3;Cogshall;1;491,2
2012;17/12/2012;B3;Cogshall;5;1889,2
2012;21/12/2012;B3;Cogshall;1;322,5
2012;24/12/2012;B3;Cogshall;4;2070,8
2012;27/12/2012;B3;Cogshall;2;1146,7
2012;04/01/2013;B3;Cogshall;3;1350
2012;31/12/2012;B3;Cogshall;6;3478,9
2012;07/01/2013;B3;Cogshall;6;3129,2
2012;10/01/2013;B3;Cogshall;5;2631
2012;14/01/2013;B3;Cogshall;2;615,2
2012;21/01/2013;B3;Cogshall;2;935,3
2012;24/01/2013;B3;Cogshall;2;1395,1
2012;28/01/2013;B3;Cogshall;2;1171
2012;06/12/2012;B6;Cogshall;2;700,4
2012;10/12/2012;B6;Cogshall;7;2370,6
2012;13/12/2012;B6;Cogshall;3;1019,7
2012;17/12/2012;B6;Cogshall;11;3870,2
2012;21/12/2012;B6;Cogshall;5;2140,8
2012;24/12/2012;B6;Cogshall;9;3601
2012;27/12/2012;B6;Cogshall;16;6988,9
2012;04/01/2013;B6;Cogshall;35;14030
2012;31/12/2012;B6;Cogshall;24;10984,2
2012;07/01/2013;B6;Cogshall;16;7245,4
2012;10/01/2013;B6;Cogshall;5;1902,5
2012;14/01/2013;B6;Cogshall;2;1132,1
2012;21/01/2013;B6;Cogshall;1;249,4
2012;24/01/2013;B6;Cogshall;1;326,8
2012;31/01/2013;B6;Cogshall;1;145,9
2012;11/02/2013;B6;Cogshall;1;436,4
2012;14/02/2013;B6;Cogshall;2;1096
2012;18/02/2013;B6;Cogshall;1;480,9
2012;03/12/2012;C16;Cogshall;4;1318,7
2012;06/12/2012;C16;Cogshall;3;1039,4
2012;10/12/2012;C16;Cogshall;1;278,9
2012;17/12/2012;C16;Cogshall;1;511,3
2012;21/12/2012;C16;Cogshall;4;1151,3
2012;24/12/2012;C16;Cogshall;8;3537
2012;04/01/2013;C16;Cogshall;3;1590
2012;31/12/2012;C16;Cogshall;10;3983,8
2012;10/01/2013;C16;Cogshall;1;677,8
2012;07/02/2013;C16;Cogshall;8;2999,7
2012;14/02/2013;C16;Cogshall;1;311,6
2012;21/02/2013;C16;Cogshall;3;1516,8
2012;15/11/2012;D14;Cogshall;3;817,04
2012;26/11/2012;D14;Cogshall;4;887,7
2012;29/11/2012;D14;Cogshall;1;351,7
2012;03/12/2012;D14;Cogshall;5;1099,9
2012;06/12/2012;D14;Cogshall;3;853,3
2012;10/12/2012;D14;Cogshall;5;1434,8
2012;13/12/2012;D14;Cogshall;13;3977,9
2012;17/12/2012;D14;Cogshall;13;3735,3
2012;21/12/2012;D14;Cogshall;15;4336,3
2012;24/12/2012;D14;Cogshall;20;7099,2
2012;27/12/2012;D14;Cogshall;24;7696,3
2012;04/01/2013;D14;Cogshall;22;7980
2012;31/12/2012;D14;Cogshall;36;14069
2012;07/01/2013;D14;Cogshall;14;5523,8
2012;10/01/2013;D14;Cogshall;7;2691,2
2012;14/01/2013;D14;Cogshall;7;2721,2
2012;24/01/2013;D14;Cogshall;1;513,1
2012;28/01/2013;D14;Cogshall;1;238,6
2012;07/02/2013;D14;Cogshall;6;2591,9
2012;11/02/2013;D14;Cogshall;1;400,7
2012;18/02/2013;D14;Cogshall;1;483,1
2012;03/12/2012;E11;Cogshall;2;678
2012;06/12/2012;E11;Cogshall;4;1209,2
2012;10/12/2012;E11;Cogshall;10;3478,6
2012;13/12/2012;E11;Cogshall;1;328,6
2012;17/12/2012;E11;Cogshall;60;10134,2
2012;21/12/2012;E11;Cogshall;8;3204,5
2012;24/12/2012;E11;Cogshall;18;6018,8
2012;27/12/2012;E11;Cogshall;17;6931
2012;04/01/2013;E11;Cogshall;25;9355
2012;31/12/2012;E11;Cogshall;34;14973,1
2012;07/01/2013;E11;Cogshall;14;6884
2012;10/01/2013;E11;Cogshall;9;4009,5
2012;14/01/2013;E11;Cogshall;6;2571,4
2012;21/01/2013;E11;Cogshall;1;269
2012;28/01/2013;E11;Cogshall;2;746,5
2012;29/11/2012;E14;Cogshall;2;503,6
2012;03/12/2012;E14;Cogshall;1;248,4
2012;06/12/2012;E14;Cogshall;4;1150,9
2012;10/12/2012;E14;Cogshall;5;1678,4
2012;13/12/2012;E14;Cogshall;4;1246,4
2012;17/12/2012;E14;Cogshall;14;5434,8
2012;21/12/2012;E14;Cogshall;5;1822,5
2012;24/12/2012;E14;Cogshall;12;4472,1
2012;27/12/2012;E14;Cogshall;12;4793,3
2012;04/01/2013;E14;Cogshall;33;14430
2012;31/12/2012;E14;Cogshall;25;10488,4
2012;07/01/2013;E14;Cogshall;27;10676,6
2012;10/01/2013;E14;Cogshall;7;2931,9
2012;14/01/2013;E14;Cogshall;22;10323,9
2012;21/01/2013;E14;Cogshall;2;949,3
2012;28/01/2013;E14;Cogshall;3;1419,6
2012;19/11/2012;E2;Cogshall;1;300,3
2012;03/12/2012;E2;Cogshall;3;1083
2012;06/12/2012;E2;Cogshall;1;247,2
2012;10/12/2012;E2;Cogshall;7;2221,8
2012;13/12/2012;E2;Cogshall;5;1671,4
2012;11/12/2012;E2;Cogshall;3;1667,9
2012;17/12/2012;E2;Cogshall;75;14006,6
2012;21/12/2012;E2;Cogshall;14;5106,2
2012;24/12/2012;E2;Cogshall;11;3557,9
2012;27/12/2012;E2;Cogshall;24;10083,3
2012;04/01/2013;E2;Cogshall;29;11440
2012;31/12/2012;E2;Cogshall;27;15373,3
2012;07/01/2013;E2;Cogshall;22;9933,1
2012;10/01/2013;E2;Cogshall;5;2409,6
2012;14/01/2013;E2;Cogshall;9;3787,2
2012;26/11/2012;F7;Cogshall;1;349,8
2012;03/12/2012;F7;Cogshall;2;577,5
2012;06/12/2012;F7;Cogshall;5;1453,9
2012;10/12/2012;F7;Cogshall;4;1247
2012;13/12/2012;F7;Cogshall;15;5834,5
2012;17/12/2012;F7;Cogshall;10;3801,5
2012;21/12/2012;F7;Cogshall;8;3025,5
2012;24/12/2012;F7;Cogshall;17;5925,8
2012;27/12/2012;F7;Cogshall;8;3041,4
2012;04/01/2013;F7;Cogshall;24;10180
2012;31/12/2012;F7;Cogshall;32;9465
2012;10/01/2013;F7;Cogshall;10;4480
2012;14/01/2013;F7;Cogshall;14;6651,6
2012;21/01/2013;F7;Cogshall;1;225,1
2012;24/01/2013;F7;Cogshall;2;858,9
2012;28/01/2013;F7;Cogshall;2;823,7
2012;03/12/2012;G8;Cogshall;1;329,7
2012;10/12/2012;G8;Cogshall;2;551,7
2012;13/12/2012;G8;Cogshall;3;2049,6
2012;17/12/2012;G8;Cogshall;1;359,5
2012;21/12/2012;G8;Cogshall;2;724
2012;24/12/2012;G8;Cogshall;13;5190,8
2012;27/12/2012;G8;Cogshall;6;2545,4
2012;04/01/2013;G8;Cogshall;23;10015
2012;31/12/2012;G8;Cogshall;23;9171,7
2012;10/01/2013;G8;Cogshall;13;6238,2
2012;14/01/2013;G8;Cogshall;12;5215,8
2012;24/01/2013;G8;Cogshall;12;5467,2
2012;28/01/2013;G8;Cogshall;2;923,4
2012;28/01/2013;G8;Cogshall;3;1911,39
2012;29/11/2012;H7;Cogshall;1;376,5
2012;03/12/2012;H7;Cogshall;4;1226
2012;10/12/2012;H7;Cogshall;4;2764
2012;13/12/2012;H7;Cogshall;8;3514,8
2012;17/12/2012;H7;Cogshall;19;6968,1
2012;21/12/2012;H7;Cogshall;12;4428,5
2012;24/12/2012;H7;Cogshall;12;4841
2012;27/12/2012;H7;Cogshall;7;2940,6
2012;04/01/2013;H7;Cogshall;25;11230
2012;31/12/2012;H7;Cogshall;24;11411,2
2012;07/01/2013;H7;Cogshall;16;7393
2012;10/01/2013;H7;Cogshall;7;2910,7
2012;14/01/2013;H7;Cogshall;5;2301,5
2012;24/01/2013;H7;Cogshall;1;443,5
2012;31/01/2013;H7;Cogshall;1;430,7
2012;18/02/2013;H7;Cogshall;1;476
2012;26/11/2012;I13;Cogshall;1;250,8
2012;03/12/2012;I13;Cogshall;4;1405,3
2012;06/12/2012;I13;Cogshall;4;1249,3
2012;10/12/2012;I13;Cogshall;6;2182,8
2012;13/12/2012;I13;Cogshall;6;2108,9
2012;17/12/2012;I13;Cogshall;14;5288,9
2012;21/12/2012;I13;Cogshall;10;3524,1
2012;24/12/2012;I13;Cogshall;24;9372,5
2012;27/12/2012;I13;Cogshall;10;3840,6
2012;04/01/2013;I13;Cogshall;10;4225
2012;31/12/2012;I13;Cogshall;18;7029,1
2012;07/01/2013;I13;Cogshall;8;2921,4
2012;10/01/2013;I13;Cogshall;6;2765
2012;14/01/2013;I13;Cogshall;3;1728,2
2012;24/01/2013;I13;Cogshall;2;895,5
2012;04/02/2013;I13;Cogshall;2;524,6
2012;03/12/2012;J14;Cogshall;11;1777,5
2012;06/12/2012;J14;Cogshall;5;1371,2
2012;10/12/2012;J14;Cogshall;6;1591,3
2012;13/12/2012;J14;Cogshall;6;1837,7
2012;17/12/2012;J14;Cogshall;24;8631,6
2012;21/12/2012;J14;Cogshall;15;6048,8
2012;24/12/2012;J14;Cogshall;7;2700,7
2012;04/01/2013;J14;Cogshall;18;9000
2012;07/01/2013;J14;Cogshall;1;401,2
2012;10/01/2013;J14;Cogshall;1;328,9
2012;28/01/2013;J14;Cogshall;2;586,9
2012;31/01/2013;J14;Cogshall;1;357
2012;26/11/2012;J4;Cogshall;2;573,2
2012;03/12/2012;J4;Cogshall;6;2002,7
2012;06/12/2012;J4;Cogshall;1;269,9
2012;10/12/2012;J4;Cogshall;10;3322,7
2012;13/12/2012;J4;Cogshall;6;1964
2012;17/12/2012;J4;Cogshall;26;9376,8
2012;21/12/2012;J4;Cogshall;14;4933,5
2012;24/12/2012;J4;Cogshall;10;3945,8
2012;27/12/2012;J4;Cogshall;19;7007,9
2012;04/01/2013;J4;Cogshall;12;4655
2012;31/12/2012;J4;Cogshall;17;6631,4
2012;07/01/2013;J4;Cogshall;11;4088,8
2012;10/01/2013;J4;Cogshall;8;3310
2012;14/01/2013;J4;Cogshall;5;2276,5
2012;24/01/2013;J4;Cogshall;1;545,3
2012;10/12/2012;B12;Heidi;2;647,1
2012;17/12/2012;B12;Heidi;1;556,7
2012;04/01/2013;B12;Heidi;37;13410
2012;31/12/2012;B12;Heidi;11;4680,7
2012;10/01/2013;B12;Heidi;3;1420
2012;14/01/2013;B12;Heidi;11;5012,1
2012;21/01/2013;B12;Heidi;6;2813,7
2012;24/01/2013;B12;Heidi;4;2411,1
2012;28/01/2013;B12;Heidi;12;6529,4
2012;31/01/2013;B12;Heidi;7;3470,2
2012;04/02/2013;B12;Heidi;9;4076,9
2012;07/02/2013;B12;Heidi;5;2745,9
2012;11/02/2013;B12;Heidi;5;2613,2
2012;14/02/2013;B12;Heidi;3;1725,2
2012;18/02/2013;B12;Heidi;5;2194,7
2012;21/02/2013;B12;Heidi;8;4693,7
2012;25/02/2013;B12;Heidi;2;1197,5
2012;28/02/2013;B12;Heidi;5;2915
2012;04/03/2013;B12;Heidi;3;1387,5
2012;07/03/2013;B12;Heidi;3;1485,6
2012;11/03/2013;B12;Heidi;3;1158
2012;18/03/2013;B12;Heidi;6;3716,6
2012;21/03/2013;B12;Heidi;4;2476,4
2012;02/04/2013;B12;Heidi;1;462,1
2012;25/03/2013;B12;Heidi;7;4042,2
2012;08/04/2013;B12;Heidi;1;662,9
2012;04/01/2013;C11;Heidi;22;8605
2012;07/01/2013;C11;Heidi;2;560,3
2012;14/01/2013;C11;Heidi;1;381,2
2012;21/01/2013;C11;Heidi;6;1868,3
2012;28/01/2013;C11;Heidi;7;2399
2012;31/01/2013;C11;Heidi;8;2891,9
2012;04/02/2013;C11;Heidi;7;2461,3
2012;07/02/2013;C11;Heidi;7;3265,2
2012;11/02/2013;C11;Heidi;1;406,8
2012;18/02/2013;C11;Heidi;2;640,1
2012;21/02/2013;C11;Heidi;1;943,9
2012;25/02/2013;C11;Heidi;1;358,5
2012;04/03/2013;C11;Heidi;1;584,7
2012;18/03/2013;C11;Heidi;1;576,1
2012;21/03/2013;C11;Heidi;1;551
2012;28/03/2013;C11;Heidi;1;469,8
2012;10/12/2012;D13;Heidi;1;327,9
2012;27/12/2012;D13;Heidi;3;1059,9
2012;04/01/2013;D13;Heidi;40;16175
2012;31/12/2012;D13;Heidi;1;689,4
2012;07/01/2013;D13;Heidi;4;1570
2012;10/01/2013;D13;Heidi;7;3485,7
2012;14/01/2013;D13;Heidi;12;5064
2012;21/01/2013;D13;Heidi;9;4521,3
2012;24/01/2013;D13;Heidi;12;5852,4
2012;28/01/2013;D13;Heidi;14;6061,8
2012;31/01/2013;D13;Heidi;12;5137,5
2012;04/02/2013;D13;Heidi;12;5981,1
2012;07/02/2013;D13;Heidi;8;4491,8
2012;11/02/2013;D13;Heidi;8;4195,4
2012;14/02/2013;D13;Heidi;7;3669,7
2012;18/02/2013;D13;Heidi;4;1632,9
2012;21/02/2013;D13;Heidi;1;688,4
2012;25/02/2013;D13;Heidi;4;2065,8
2012;28/02/2013;D13;Heidi;1;530,8
2012;04/03/2013;D13;Heidi;1;484,9
2012;07/03/2013;D13;Heidi;8;3281,1
2012;11/03/2013;D13;Heidi;6;3111,8
2012;14/03/2013;D13;Heidi;3;935,6
2012;18/03/2013;D13;Heidi;6;2939,5
2012;21/03/2013;D13;Heidi;6;2358,8
2012;25/03/2013;D13;Heidi;6;3386,9
2012;03/12/2012;D5;Heidi;1;401,4
2012;10/12/2012;D5;Heidi;6;1949,2
2012;17/12/2012;D5;Heidi;1;360,8
2012;27/12/2012;D5;Heidi;4;1666,8
2012;04/01/2013;D5;Heidi;52;18170
2012;31/12/2012;D5;Heidi;16;6150,3
2012;07/01/2013;D5;Heidi;6;2203
2012;10/01/2013;D5;Heidi;20;7431,1
2012;14/01/2013;D5;Heidi;31;10893,4
2012;21/01/2013;D5;Heidi;29;11957,2
2012;24/01/2013;D5;Heidi;30;12175,5
2012;28/01/2013;D5;Heidi;30;12770,7
2012;31/01/2013;D5;Heidi;19;8910,6
2012;04/02/2013;D5;Heidi;29;12760,2
2012;07/02/2013;D5;Heidi;9;3616,1
2012;11/02/2013;D5;Heidi;4;1938,5
2012;14/02/2013;D5;Heidi;7;3854
2012;21/02/2013;D5;Heidi;2;977,8
2012;25/02/2013;D5;Heidi;1;357
2012;27/02/2013;D5;Heidi;2;996,5
2012;11/03/2013;D5;Heidi;5;1987,3
2012;14/03/2013;D5;Heidi;1;582,3
2012;18/03/2013;D5;Heidi;2;1470,4
2012;21/03/2013;D5;Heidi;3;1261,3
2012;02/04/2013;D5;Heidi;1;349,75
2012;03/12/2012;D9;Heidi;1;132,4
2012;04/01/2013;D9;Heidi;46;16580
2012;31/12/2012;D9;Heidi;4;1387,5
2012;07/01/2013;D9;Heidi;3;681,3
2012;10/01/2013;D9;Heidi;6;1341,1
2012;21/01/2013;D9;Heidi;3;1156,8
2012;28/01/2013;D9;Heidi;3;1334,2
2012;14/02/2013;D9;Heidi;2;1129,1
2012;21/02/2013;D9;Heidi;1;384,5
2012;02/04/2013;D9;Heidi;1;531,7
2012;03/12/2012;E13;Heidi;1;350
2012;21/12/2012;E13;Heidi;2;587,3
2012;24/12/2012;E13;Heidi;2;706
2012;04/01/2013;E13;Heidi;70;25640
2012;31/12/2012;E13;Heidi;8;3231,3
2012;07/01/2013;E13;Heidi;24;9382,9
2012;10/01/2013;E13;Heidi;16;5957,9
2012;14/01/2013;E13;Heidi;40;15436,2
2012;21/01/2013;E13;Heidi;13;5495,6
2012;24/01/2013;E13;Heidi;21;8212,9
2012;28/01/2013;E13;Heidi;22;8929,2
2012;31/01/2013;E13;Heidi;16;6799,1
2012;04/02/2013;E13;Heidi;30;11697,1
2012;07/02/2013;E13;Heidi;9;3634,7
2012;11/02/2013;E13;Heidi;7;3187,4
2012;14/02/2013;E13;Heidi;7;2517,7
2012;21/02/2013;E13;Heidi;1;577,4
2012;04/03/2013;E13;Heidi;1;409,1
2012;07/03/2013;E13;Heidi;3;1543,5
2012;11/03/2013;E13;Heidi;1;255,1
2012;14/03/2013;E13;Heidi;1;451,4
2012;18/03/2013;E13;Heidi;1;524,8
2012;21/03/2013;E13;Heidi;6;2492,7
2012;28/03/2013;E13;Heidi;1;665,4
2012;05/04/2013;E13;Heidi;2;970,5
2012;12/04/2013;E13;Heidi;2;1017,8
2012;15/04/2013;E13;Heidi;1;914,4
2012;10/12/2012;F11;Heidi;7;2330,6
2012;21/12/2012;F11;Heidi;1;349,9
2012;27/12/2012;F11;Heidi;5;1618
2012;04/01/2013;F11;Heidi;59;21225
2012;31/12/2012;F11;Heidi;23;4691,4
2012;07/01/2013;F11;Heidi;4;1426,5
2012;10/01/2013;F11;Heidi;4;1434
2012;14/01/2013;F11;Heidi;3;731
2012;21/01/2013;F11;Heidi;8;3703,3
2012;24/01/2013;F11;Heidi;3;1531,4
2012;28/01/2013;F11;Heidi;13;5475,7
2012;31/01/2013;F11;Heidi;10;4466,6
2012;04/02/2013;F11;Heidi;19;8901,3
2012;07/02/2013;F11;Heidi;8;3319,6
2012;11/02/2013;F11;Heidi;9;3938,6
2012;14/02/2013;F11;Heidi;11;4588,6
2012;18/02/2013;F11;Heidi;4;1718,2
2012;21/02/2013;F11;Heidi;3;1366,2
2012;25/02/2013;F11;Heidi;9;4182,7
2012;28/02/2013;F11;Heidi;2;1132,8
2012;04/03/2013;F11;Heidi;5;2518,4
2012;07/03/2013;F11;Heidi;5;2068,7
2012;11/03/2013;F11;Heidi;6;2812,1
2012;18/03/2013;F11;Heidi;8;4096,3
2012;21/03/2013;F11;Heidi;5;2631,7
2012;02/04/2013;F11;Heidi;1;586
2012;25/03/2013;F11;Heidi;7;3252,7
2012;05/04/2013;F11;Heidi;3;1567,32
2012;08/04/2013;F11;Heidi;2;868,65
2012;24/12/2012;F15;Heidi;3;1063,2
2012;27/12/2012;F15;Heidi;3;1124,2
2012;04/01/2013;F15;Heidi;47;1907,5
2012;31/12/2012;F15;Heidi;3;1036,6
2012;10/02/2013;F15;Heidi;5;1894,7
2012;07/01/2013;F15;Heidi;4;1261,4
2012;14/01/2013;F15;Heidi;16;4385,6
2012;21/01/2013;F15;Heidi;5;1796,3
2012;24/01/2013;F15;Heidi;5;1569,7
2012;28/01/2013;F15;Heidi;13;5028
2012;31/01/2013;F15;Heidi;9;3918,2
2012;04/02/2013;F15;Heidi;19;8267,9
2012;07/02/2013;F15;Heidi;10;4225
2012;11/02/2013;F15;Heidi;8;4095,9
2012;14/02/2013;F15;Heidi;4;2051,5
2012;18/02/2013;F15;Heidi;3;1007
2012;25/02/2013;F15;Heidi;1;673,2
2012;07/03/2013;F15;Heidi;5;2885,3
2012;23/04/2013;F15;Heidi;1;684,5
2012;17/12/2012;G16;Heidi;8;2710,7
2012;21/12/2012;G16;Heidi;5;1744,4
2012;24/12/2012;G16;Heidi;3;1317,6
2012;27/12/2012;G16;Heidi;3;1183,9
2012;04/01/2013;G16;Heidi;64;23693
2012;31/12/2012;G16;Heidi;4;2168,7
2012;07/01/2013;G16;Heidi;3;976,8
2012;10/01/2013;G16;Heidi;12;4890,3
2012;14/01/2013;G16;Heidi;29;12122,6
2012;21/01/2013;G16;Heidi;9;4885,4
2012;24/01/2013;G16;Heidi;10;5235,6
2012;28/01/2013;G16;Heidi;15;6860,7
2012;31/01/2013;G16;Heidi;11;5504,9
2012;04/02/2013;G16;Heidi;13;5512,3
